,TRACK_ID,QUALITY,TP,TARGET,R,AV_RAD,AV_DEG,COORD_X,COORD_Y,COORD_Z,DISP_VECT_X,DISP_VECT_Y,DISP_VECT_Z,CENTRD_COORD_X,CENTRD_COORD_Y,CENTRD_COORD_Z,ALIGNED_COORD_X,ALIGNED_COORD_Y,ALIGNED_COORD_Z,ALIGNED_DISP_VECT_X,ALIGNED_DISP_VECT_Y,ALIGNED_DISP_VECT_Z,R_VECT_X,R_VECT_Y,R_VECT_Z,AV_VECT_X,AV_VECT_Y,AV_VECT_Z
ID1796,196,0.0,8,ID1996,39.474,0.259,14.829,-69.5378587077348,101.7177028380354,-80.94729521431452,0.0,6.874620876822846,7.676660630075816,6.484931667917763,25.717005837058565,-29.94769762801613,29.94769762801613,25.717005837058565,6.4849316679177615,-7.676660630075816,6.874620876822846,4.700598934381426e-16,-0.0,25.717,-29.948,0.259,0.0,-0.0
ID1797,197,0.0,8,ID1997,40.0,0.259,14.829,-75.86484591679076,88.68838288284647,-88.93397781925964,0.0,9.385689753660046,4.576564091393578,0.15794445886180597,12.68768588186964,-37.934380232961246,37.934380232961246,12.68768588186964,0.15794445886180364,-4.576564091393578,9.385689753660046,2.80233728280893e-16,0.0,12.688,-37.934,0.259,-0.0,0.0
ID1798,198,0.0,8,ID1998,39.81,0.259,14.829,-79.89120154272108,99.3547377763354,-83.23995617169071,0.0,7.548521278540008,7.14320079691791,-3.8684111670685155,23.35404077535857,-32.240358585392315,32.240358585392315,23.35404077535857,-3.8684111670685173,-7.14320079691791,7.548521278540008,4.3739489958061704e-16,0.0,23.354,-32.24,0.259,-0.0,0.0
ID1799,199,0.0,8,ID1999,40.0,0.259,14.829,-76.0,96.0,-85.64101615137753,0.0,8.284271247461902,6.356744903915654,0.022790375652562034,19.999302999023172,-34.641418565079135,34.641418565079135,19.999302999023172,0.022790375652559914,-6.356744903915654,8.284271247461902,3.8923836497882775e-16,0.0,19.999,-34.641,0.259,-0.0,0.0
ID1800,0,0.0,9,ID2000,40.0,0.259,14.829,-76.0,47.71572875253812,-22.715728752538105,0.0,-6.356744903915647,-8.284271247461895,0.022790375652562034,-28.284840346376363,28.2837021485474,-28.2837021485474,-28.284840346376363,0.022790375652563765,8.284271247461895,-6.356744903915647,-5.07265313323633e-16,0.0,-28.285,28.284,0.259,0.0,0.0
ID1801,1,0.0,9,ID2001,39.782,0.259,14.829,-80.17113560587966,45.298065723155126,-25.701919847196677,0.0,-5.501481906264765,-8.80825649001303,-4.148345230227093,-30.702503375759356,25.297511053888826,-25.297511053888826,-30.702503375759356,-4.148345230227092,8.80825649001303,-5.501481906264765,-5.393501558281678e-16,0.0,-30.703,25.298,0.259,0.0,0.0
ID1802,2,0.0,9,ID2002,39.994,0.259,14.829,-75.30237142257698,53.90513193144823,-17.66338170417918,0.0,-7.875287341583615,-6.854490377915571,0.7204189530755798,-22.09543716746625,33.33604919690632,-33.33604919690632,-22.09543716746625,0.7204189530755818,6.854490377915571,-7.875287341583615,-4.1971648505503176e-16,0.0,-22.095,33.336,0.259,0.0,0.0
ID1803,3,0.0,9,ID2003,39.558,0.259,14.829,-70.06880068856033,43.0982019354452,-29.03883976545785,0.0,-4.562864938594011,-9.26392034594943,5.953989687092232,-32.90236716346928,21.960591135627652,-21.960591135627652,-32.90236716346928,5.953989687092234,9.26392034594943,-4.562864938594011,-5.672515199611505e-16,0.0,-32.902,21.961,0.259,0.0,0.0
ID1804,4,0.0,9,ID2004,38.442,0.259,14.829,-87.05589988605506,50.23562625177219,-22.4699435144065,0.0,-6.506222229671806,-7.64044871185358,-11.033109510402497,-25.764942847142294,28.529487386679005,-28.529487386679005,-25.764942847142294,-11.033109510402495,7.64044871185358,-6.506222229671806,-4.678425529510502e-16,0.0,-25.765,28.529,0.259,0.0,0.0
ID1805,5,0.0,9,ID2005,38.58,0.259,14.829,-65.43573494822488,53.88889182157798,-19.385206009876285,0.0,-7.429093050623976,-6.800023887152516,10.587055427427686,-22.111677277336504,31.61422489120922,-31.61422489120922,-22.111677277336504,10.587055427427687,6.800023887152516,-7.429093050623976,-4.163813743763436e-16,0.0,-22.112,31.614,0.259,0.0,0.0
ID1806,6,0.0,9,ID2006,39.842,0.259,14.829,-79.55142853777654,40.07962828863785,-33.76299760809202,0.0,-3.2373075140493057,-9.884212919819966,-3.5286381621239826,-35.92094081027663,17.236433292993482,-17.236433292993482,-35.92094081027663,-3.5286381621239817,9.884212919819966,-3.2373075140493057,-6.052334857174218e-16,0.0,-35.921,17.236,0.259,0.0,0.0
ID1807,7,0.0,9,ID2007,39.419,0.259,14.829,-82.79281633474861,58.9539358202355,-15.457218141770028,0.0,-8.618318308885293,-5.6229369769700135,-6.770025959096046,-17.046633278678982,35.542212759315476,-35.542212759315476,-17.046633278678982,-6.770025959096044,5.6229369769700135,-8.618318308885293,-3.4430558853268107e-16,0.0,-17.047,35.542,0.259,0.0,0.0
ID1808,8,0.0,9,ID2008,37.177,0.259,14.829,-61.23910277211804,46.178071605838085,-28.801610421443016,0.0,-4.729208425038223,-8.474874812695425,14.783687603534524,-29.822497493076398,22.197820479642488,-22.197820479642488,-29.822497493076398,14.783687603534526,8.474874812695425,-4.729208425038223,-5.189364156270988e-16,0.0,-29.822,22.198,0.259,0.0,0.0
ID1809,9,0.0,9,ID2009,36.931,0.259,14.829,-91.36630055426907,45.78893699279199,-29.759273099764734,0.0,-4.468087644702813,-8.54295869720275,-15.343510178616512,-30.211632106122494,21.24015780132077,-21.24015780132077,-30.211632106122494,-15.34351017861651,8.54295869720275,-4.468087644702813,-5.231053511888695e-16,0.0,-30.212,21.24,0.259,0.0,0.0
ID1810,10,0.0,9,ID2010,39.308,0.259,14.829,-68.59242774279058,61.75155239299007,-14.365185764842302,0.0,-8.996283558979385,-4.936070627956081,7.430362632861986,-14.249016705924411,36.6342451362432,-36.6342451362432,-14.249016705924411,7.430362632861988,4.936070627956081,-8.996283558979385,-3.02247154744584e-16,0.0,-14.249,36.634,0.259,0.0,0.0
ID1811,11,0.0,9,ID2011,39.624,0.259,14.829,-70.52863761013622,38.508169684249495,-38.17709653885849,0.0,-2.0413084903347993,-10.140529561481728,5.494152765516347,-37.49239941466499,12.82233436222701,-12.82233436222701,-37.49239941466499,5.494152765516348,10.140529561481728,-2.0413084903347993,-6.209283534563856e-16,0.0,-37.492,12.822,0.259,0.0,0.0
ID1812,12,0.0,9,ID2012,36.449,0.259,14.829,-92.47670910879204,57.878769684199526,-19.37502460418405,0.0,-7.5676799836994135,-5.767714431659304,-16.453918733139474,-18.121799414714957,31.624406296901455,-31.624406296901455,-18.121799414714957,-16.45391873313947,5.767714431659304,-7.5676799836994135,-3.531706508563781e-16,0.0,-18.122,31.624,0.259,0.0,0.0
ID1813,13,0.0,9,ID2013,35.032,0.259,14.829,-56.692969882322274,54.41254408237344,-23.40977827128573,0.0,-6.405300119078355,-6.527358734700201,19.32982049333029,-21.588025016541046,27.589652629799772,-27.589652629799772,-21.588025016541046,19.32982049333029,6.527358734700201,-6.405300119078355,-3.996854490668559e-16,0.0,-21.588,27.59,0.259,0.0,0.0
ID1814,14,0.0,9,ID2014,38.231,0.259,14.829,-87.76663775207722,39.86069824780482,-38.530152171129984,0.0,-1.996017261945802,-9.778439331244819,-11.743847376424654,-36.13987085110966,12.46927872995552,-12.46927872995552,-36.13987085110966,-11.743847376424654,9.778439331244819,-1.996017261945802,-5.987567213832776e-16,0.0,-36.14,12.469,0.259,0.0,0.0
ID1815,15,0.0,9,ID2015,39.907,0.259,14.829,-78.71413038065916,66.78986882347952,-12.169509660730924,0.0,-9.736242820863055,-3.7068742294768953,-2.6913400050065945,-9.21070027543496,38.82992124035458,-38.82992124035458,-9.21070027543496,-2.6913400050065923,3.7068742294768953,-9.736242820863055,-2.2698058299853454e-16,0.0,-9.211,38.83,0.259,0.0,0.0
ID1816,16,0.0,9,ID2016,36.378,0.259,14.829,-59.36646451253176,42.35119208272468,-37.176714466761375,0.0,-2.4311742357532964,-9.179969366502718,16.6563258631208,-33.6493770161898,13.822716434324128,-13.822716434324127,-33.6493770161898,16.6563258631208,9.179969366502718,-2.4311742357532964,-5.621110050479154e-16,0.0,-33.649,13.823,0.259,0.0,0.0
ID1817,17,0.0,9,ID2017,33.179,0.259,14.829,-98.3422055374018,51.89490696733233,-28.20152764742932,0.0,-5.079317716775279,-7.015696268107835,-22.319415161749234,-24.10566213158215,22.797903253656184,-22.797903253656184,-24.10566213158215,-22.319415161749234,7.015696268107835,-5.079317716775279,-4.2958749892641454e-16,0.0,-24.106,22.798,0.259,0.0,0.0
ID1818,18,0.0,9,ID2018,36.543,0.259,14.829,-59.73499572575552,64.27760681415914,-16.387355865878114,0.0,-8.558980641544608,-4.213375859496349,16.287794649897045,-11.72296228475534,34.61207503520739,-34.61207503520739,-11.72296228475534,16.287794649897048,4.213375859496349,-8.558980641544608,-2.579948629968466e-16,0.0,-11.723,34.612,0.259,0.0,0.0
ID1819,19,0.0,9,ID2019,39.986,0.259,14.829,-77.08595422891275,36.510511321357725,-44.72297942395517,0.0,-0.27904077458887855,-10.43451604088824,-1.0631638532601926,-39.49005777755676,6.276451477130337,-6.276451477130337,-39.49005777755676,-1.0631638532601921,10.43451604088824,-0.27904077458887855,-6.389298335062749e-16,0.0,-39.49,6.276,0.259,0.0,0.0
ID1820,20,0.0,9,ID2020,36.912,0.259,14.829,-91.41130255863754,66.459780435658,-15.342238374930504,0.0,-8.903832715617988,-3.6841992814669933,-15.388512182984982,-9.540788663256478,35.657192526155,-35.657192526155,-9.540788663256478,-15.38851218298498,3.6841992814669933,-8.903832715617988,-2.2559214287347657e-16,0.0,-9.541,35.657,0.259,0.0,0.0
ID1821,21,0.0,9,ID2021,31.728,0.259,14.829,-51.64093401436659,51.36774660660545,-31.002800269258653,0.0,-4.336332458016649,-7.056684359359185,24.38185636128597,-24.63282249230903,19.99663063182685,-19.99663063182685,-24.63282249230903,24.38185636128597,7.056684359359185,-4.336332458016649,-4.320972956641208e-16,0.0,-24.633,19.997,0.259,0.0,0.0
ID1822,22,0.0,9,ID2022,34.293,0.259,14.829,-96.5922165933959,43.83844529722988,-39.10062964390985,0.0,-1.9839052711286698,-8.729484089747572,-20.56942621774334,-32.1621238016846,11.898801257175656,-11.898801257175657,-32.1621238016846,-20.56942621774334,8.729484089747572,-1.9839052711286698,-5.345267374358556e-16,0.0,-32.162,11.899,0.259,0.0,0.0
ID1823,23,0.0,9,ID2023,39.604,0.259,14.829,-70.38622731032542,71.89879028281422,-11.608812723601185,0.0,-10.055444144003758,-2.4036933407030627,5.636563065327138,-4.101778816100264,39.39061817748432,-39.39061817748432,-4.101778816100264,5.636563065327141,2.4036933407030627,-10.055444144003758,-1.4718376779119072e-16,0.0,-4.102,39.391,0.259,0.0,0.0
ID1824,24,0.0,9,ID2024,37.845,0.259,14.829,-63.04683284077339,38.55391403102973,-45.522217040661225,0.0,-0.1418101167137351,-9.87841114142308,12.975957534879171,-37.446655067884755,5.477213860424278,-5.4772138604242775,-37.446655067884755,12.975957534879171,9.87841114142308,-0.1418101167137351,-6.048782292502663e-16,0.0,-37.447,5.477,0.259,0.0,0.0
ID1825,25,0.0,9,ID2025,31.015,0.259,14.829,-101.26006197211538,60.52065473264413,-24.124004404322477,0.0,-6.42857361668144,-4.9221267034906155,-25.23727159646282,-15.47991436627035,26.875426496763026,-26.875426496763026,-15.47991436627035,-25.23727159646282,4.9221267034906155,-6.42857361668144,-3.013933356213748e-16,0.0,-15.48,26.875,0.259,0.0,0.0
ID1826,26,0.0,9,ID2026,31.637,0.259,14.829,-51.524443631432895,63.10278890112684,-22.110398301115374,0.0,-7.037717313727924,-4.322433167823412,24.498346744219667,-12.89778019778764,28.88903259997013,-28.88903259997013,-12.89778019778764,24.498346744219667,4.322433167823412,-7.037717313727924,-2.646726971751648e-16,0.0,-12.898,28.889,0.259,0.0,0.0
ID1827,27,0.0,9,ID2027,38.577,0.259,14.829,-86.57642855100886,37.52097149867933,-48.26074376883849,0.0,0.6021694193415428,-10.052443305843845,-10.553638175356298,-38.47959760023515,2.7386871322470157,-2.738687132247016,-38.47959760023515,-10.553638175356298,10.052443305843845,0.6021694193415428,-6.155346259055951e-16,0.0,-38.48,2.739,0.259,0.0,0.0
ID1828,28,0.0,9,ID2028,38.876,0.259,14.829,-85.41480707140202,74.18403910174025,-12.1662042310532,0.0,-9.989048571525558,-1.7932347685170402,-9.392016695749462,-1.8165299971742286,38.8332266700323,-38.8332266700323,-1.8165299971742286,-9.39201669574946,1.7932347685170402,-9.989048571525558,-1.0980396096920691e-16,0.0,-1.817,38.833,0.259,0.0,0.0
ID1829,29,0.0,9,ID2029,31.237,0.259,14.829,-51.01400819189175,46.67370397271458,-40.24506742535444,0.0,-1.7843120739798337,-7.956669374973686,25.008782183760815,-29.326865126199905,10.754363475731061,-10.75436347573106,-29.326865126199905,25.008782183760815,7.956669374973686,-1.7843120739798337,-4.872054840967648e-16,0.0,-29.327,10.754,0.259,0.0,0.0
ID1830,30,0.0,9,ID2030,28.877,0.259,14.829,-103.67922289741207,51.084489531325886,-36.40280993201878,0.0,-2.9290553627687643,-6.945995817811976,-27.656432521759513,-24.916079567588596,14.59662096906672,-14.596620969066722,-24.916079567588596,-27.656432521759513,6.945995817811976,-2.9290553627687643,-4.2531957725871694e-16,0.0,-24.916,14.597,0.259,0.0,0.0
ID1831,31,0.0,9,ID2031,36.794,0.259,14.829,-60.30940595080525,73.78307203137757,-14.272755497242729,0.0,-9.430170362742984,-1.8252336890107355,15.713384424847312,-2.217497067536911,36.726675403842776,-36.726675403842776,-2.217497067536911,15.713384424847314,1.8252336890107355,-9.430170362742984,-1.1176332974714563e-16,0.0,-2.217,36.727,0.259,0.0,0.0
ID1832,32,0.0,9,ID2032,39.69,0.259,14.829,-71.02237184882313,36.33196568626977,-52.29238990762611,0.0,1.6861506137691649,-10.222805643958978,5.000418526829435,-39.668603412644714,-1.292959006540606,1.2929590065406062,-39.668603412644714,5.000418526829435,10.222805643958978,1.6861506137691649,-6.259663105089929e-16,0.0,-39.669,-1.293,0.259,0.0,0.0
ID1833,33,0.0,9,ID2033,32.351,0.259,14.829,-99.5243409316029,69.9789175374853,-19.213966121686227,0.0,-8.021667526225976,-2.641453653382815,-23.50155055595033,-6.021651561429181,31.785464779399277,-31.785464779399277,-6.021651561429181,-23.501550555950327,2.641453653382815,-8.021667526225976,-1.6174238808556731e-16,0.0,-6.022,31.785,0.259,0.0,0.0
ID1834,34,0.0,9,ID2034,26.449,0.259,14.829,-45.99228120984017,59.138628589850896,-30.62278313459625,0.0,-4.699474512516815,-5.058380874710831,30.03050916581239,-16.861940509063587,20.376647766489253,-20.37664776648925,-16.861940509063587,30.03050916581239,5.058380874710831,-4.699474512516815,-3.0973649735414043e-16,0.0,-16.862,20.377,0.259,0.0,0.0
ID1835,35,0.0,9,ID2035,34.238,0.259,14.829,-96.68299270609852,41.855682200490136,-48.47425758923261,0.0,0.5097291770119909,-8.923262314199704,-20.660202330445955,-34.144886898424346,2.525173311852896,-2.5251733118528974,-34.144886898424346,-20.660202330445955,8.923262314199704,0.5097291770119909,-5.463922315518435e-16,0.0,-34.145,2.525,0.259,0.0,0.0
ID1836,36,0.0,9,ID2036,39.999,0.259,14.829,-75.84977284776886,79.72441613333207,-11.174051721666338,0.0,-10.434620305999644,-0.393086452645095,0.17301752788370095,3.723847034417588,39.825379179419166,-39.825379179419166,3.723847034417588,0.1730175278837034,0.393086452645095,-10.434620305999644,-2.4069603301000162e-17,0.0,3.724,39.825,0.259,0.0,-0.0
ID1837,37,0.0,9,ID2037,34.099,0.259,14.829,-55.08825216776952,41.93316647368724,-49.533829446586765,0.0,0.7813263407651263,-8.867103873073667,20.934538207883044,-34.067402625227245,1.4656014544987386,-1.4656014544987372,-34.067402625227245,20.934538207883044,8.867103873073667,0.7813263407651263,-5.429535187933383e-16,0.0,-34.067,1.466,0.259,0.0,0.0
ID1838,38,0.0,9,ID2038,24.893,0.259,14.829,-107.31009727102236,60.56965348559068,-31.46587049995889,0.0,-4.530028436557771,-4.659276872336669,-31.287306895369795,-15.430915613323805,19.533560401126614,-19.533560401126618,-15.430915613323805,-31.287306895369795,4.659276872336669,-4.530028436557771,-2.8529842540241965e-16,0.0,-15.431,19.534,0.259,0.0,0.0
ID1839,39,0.0,9,ID2039,30.985,0.259,14.83,-50.7042596259725,72.37746158506641,-20.22659046575883,0.0,-7.841309466976142,-1.9861604355476885,25.318530749680065,-3.623107513848069,30.772840435326675,-30.772840435326675,-3.623107513848069,25.31853074968007,1.9861604355476885,-7.841309466976142,-1.2161725099932948e-16,0.0,-3.623,30.773,0.259,0.0,0.0
ID1840,40,0.0,9,ID2040,39.587,0.259,14.829,-81.73823944482325,36.78241774769738,-56.390162368403445,0.0,2.7313833873254367,-9.96659186089942,-5.715449069170688,-39.2181513512171,-5.390731467317941,5.390731467317941,-39.2181513512171,-5.715449069170688,9.96659186089942,2.7313833873254367,-6.102777410429269e-16,0.0,-39.218,-5.391,0.259,0.0,0.0
ID1841,41,0.0,9,ID2041,36.097,0.259,14.83,-93.23308800954986,78.73474443205879,-15.006363749317678,0.0,-9.409022721002046,-0.5186494715889509,-17.210297633897298,2.7341753331443073,35.993067151767825,-35.993067151767825,2.7341753331443073,-17.210297633897294,0.5186494715889509,-9.409022721002046,-3.175812076304374e-17,0.0,2.734,35.993,0.259,0.0,-0.0
ID1842,42,0.0,9,ID2042,24.674,0.259,14.829,-44.51633241983225,53.55364059196407,-40.75599565468801,0.0,-1.8865022730323062,-6.1586012915735395,31.50645795582031,-22.446928506950414,10.243435246397496,-10.243435246397494,-22.446928506950414,31.50645795582031,6.1586012915735395,-1.8865022730323062,-3.771055679475145e-16,0.0,-22.447,10.243,0.259,0.0,0.0
ID1843,43,0.0,9,ID2043,27.238,0.259,14.829,-105.29343774462828,49.3092105406566,-45.56895377127107,0.0,-0.49619160230770376,-7.093143053529488,-29.270647368975716,-26.691358558257882,5.4304771298144345,-5.430477129814436,-26.691358558257882,-29.270647368975716,7.093143053529488,-0.49619160230770376,-4.343297468199585e-16,0.0,-26.691,5.43,0.259,0.0,0.0
ID1844,44,0.0,9,ID2044,38.298,0.259,14.83,-64.45936040277158,82.23479805708894,-13.21189432011436,0.0,-9.99272702035097,0.32608600239934304,11.563429972880982,6.234228958174455,37.78753658097114,-37.78753658097114,6.234228958174455,11.563429972880984,-0.32608600239934304,-9.99272702035097,1.996700895425558e-17,0.0,6.234,37.788,0.259,0.0,-0.0
ID1845,45,0.0,9,ID2045,37.958,0.259,14.829,-63.381898623403565,38.5900917082343,-57.4251287342446,0.0,2.9376573973016065,-9.463465788841923,12.640891752248997,-37.410477390680185,-6.425697833159099,6.4256978331590995,-37.410477390680185,12.640891752248997,9.463465788841923,2.9376573973016065,-5.794701543572871e-16,0.0,-37.41,-6.426,0.259,0.0,0.0
ID1846,46,0.0,9,ID2046,25.907,0.259,14.83,-106.47646629150388,71.00487638261167,-25.57887212514289,0.0,-6.409267332153121,-2.159037051957185,-30.45367591585132,-4.995692716302813,25.420558775942613,-25.420558775942617,-4.995692716302813,-30.45367591585132,2.159037051957185,-6.409267332153121,-1.3220289074599522e-16,0.0,-4.996,25.421,0.259,0.0,0.0
ID1847,47,0.0,9,ID2047,23.359,0.259,14.83,-43.52945545157564,68.15499553335748,-28.997281039672675,0.0,-5.427410666011632,-2.7801610328484294,32.49333492407692,-7.845573565557004,22.00214986141283,-22.002149861412825,-7.845573565557004,32.49333492407692,2.7801610328484294,-5.427410666011632,-1.7023576549960142e-16,0.0,-7.846,22.002,0.259,0.0,0.0
ID1848,48,0.0,9,ID2048,36.064,0.259,14.829,-93.3050265573597,40.480981645497366,-57.23982299280839,0.0,2.825266230060514,-8.98038160090885,-17.282236181707134,-35.51958745341712,-6.240392091722889,6.240392091722888,-35.51958745341712,-17.282236181707134,8.98038160090885,2.825266230060514,-5.498897791337403e-16,0.0,-35.52,-6.24,0.259,0.0,0.0
ID1849,49,0.0,9,ID2049,39.339,0.259,14.83,-83.23604701880363,85.47204991817125,-12.817282785410114,0.0,-10.205166683210123,1.1505023758591761,-7.21325664315107,9.471480819256769,38.18214811567539,-38.18214811567539,9.471480819256769,-7.213256643151067,-1.1505023758591761,-10.205166683210123,7.044795260036825e-17,0.0,9.471,38.182,0.259,0.0,-0.0
ID1850,50,0.0,9,ID2050,28.281,0.259,14.829,-47.7118669606763,47.7199274479624,-51.137933320894575,0.0,0.9993198750976333,-7.314721409411682,28.31092341497626,-28.280641650952084,-0.13850241980907185,0.13850241980907357,-28.280641650952084,28.31092341497626,7.314721409411682,0.9993198750976333,-4.478975080345317e-16,0.0,-28.281,-0.139,0.259,0.0,0.0
ID1851,51,0.0,9,ID2051,19.97,0.259,14.829,-110.65820102361376,59.15892810225719,-40.26746073187542,0.0,-2.2039399555793295,-4.724492554458166,-34.635410647961194,-16.84164099665729,10.731970169210086,-10.731970169210088,-16.84164099665729,-34.635410647961194,4.724492554458166,-2.2039399555793295,-2.8929173422063476e-16,0.0,-16.842,10.732,0.259,0.0,0.0
